""
NÚMERO DE DENUNCIAS DE DELITOS DE MAYOR INCIDENCIA -ROBO A UNIDADES ECONÓMICAS- SEGÚN CANTÓN DE OCURRENCIA POR AÑO Y MES (2014 - 2026);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PROVINCIA DE OCURRENCIA;CÓDIGO CANTÓN_DPA;CANTÓN DE OCURRENCIA;ENE-14;FEB-14;MAR-14;ABR-14;MAY-14;JUN-14;JUL-14;AGO-14;SEP-14;OCT-14;NOV-14;DIC-14;ENE-15;FEB-15;MAR-15;ABR-15;MAY-15;JUN-15;JUL-15;AGO-15;SEP-15;OCT-15;NOV-15;DIC-15;ENE-16;FEB-16;MAR-16;ABR-16;MAY-16;JUN-16;JUL-16;AGO-16;SEP-16;OCT-16;NOV-16;DIC-16;ENE-17;FEB-17;MAR-17;ABR-17;MAY-17;JUN-17;JUL-17;AGO-17;SEP-17;OCT-17;NOV-17;DIC-17;ENE-18;FEB-18;MAR-18;ABR-18;MAY-18;JUN-18;JUL-18;AGO-18;SEP-18;OCT-18;NOV-18;DIC-18;ENE-19;FEB-19;MAR-19;ABR-19;MAY-19;JUN-19;JUL-19;AGO-19;SEP-19;OCT-19;NOV-19;DIC-19;ENE-20;FEB-20;MAR-20;ABR-20;MAY-20;JUN-20;JUL-20;AGO-20;SEP-20;OCT-20;NOV-20;DIC-20;ENE-21;FEB-21;MAR-21;ABR-21;MAY-21;JUN-21;JUL-21;AGO-21;SEP-21;OCT-21;NOV-21;DIC-21;ENE-22;FEB-22;MAR-22;ABR-22;MAY-22;JUN-22;JUL-22;AGO-22;SEP-22;OCT-22;NOV-22;DIC-22;ENE-23;FEB-23;MAR-23;ABR-23;MAY-23;JUN-23;JUL-23;AGO-23;SEP-23;OCT-23;NOV-23;DIC-23;ENE-24;FEB-24;MAR-24;ABR-24;MAY-24;JUN-24;JUL-24;AGO-24;SEP-24;OCT-24;NOV-24;DIC-24;ENE-25;FEB-25;MAR-25;ABR-25;MAY-25;JUN-25;JUL-25;AGO-25;SEP-25;OCT-25;NOV-25;DIC-25;ENE-26;FEB-26
GUAYAS;0904;BALZAR;1;3;1;1;1;0;1;0;1;0;0;0;1;0;1;1;1;0;0;0;1;0;2;2;0;1;0;0;0;0;0;0;0;0;1;2;1;1;1;1;2;1;0;1;0;1;0;1;1;2;1;0;0;0;0;1;1;0;4;0;2;2;1;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;1;0;1;1;0;1;1;0;0;0;0;0;1;1;1;0;0;1;1;0;0;0;0;0;0;1;1;0;0;1;0;1;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;2;0;0;1;1;0;0;0;1
GUAYAS;0905;COLIMES;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
GUAYAS;0906;DAULE;4;3;3;2;1;3;1;4;2;0;2;1;4;4;4;1;4;3;5;1;4;3;4;0;1;2;3;3;4;2;3;1;1;0;4;3;3;0;0;2;1;2;0;1;2;0;3;0;2;2;4;2;1;1;0;3;2;3;2;5;2;2;2;2;2;1;3;4;4;3;4;8;2;1;1;0;3;2;5;2;4;0;2;6;3;4;5;2;2;0;4;1;1;1;3;4;3;4;7;0;2;6;7;1;5;6;1;5;5;3;5;3;4;11;6;2;9;6;4;7;3;1;4;1;3;2;4;4;1;3;1;5;4;0;5;8;7;3;2;1;2;2;0;4;3;1
GUAYAS;0907;DURAN;5;7;8;5;5;2;8;8;5;3;9;8;12;10;5;7;8;8;8;9;11;15;11;10;11;16;14;6;17;18;10;10;5;5;4;8;9;10;8;5;3;8;10;12;9;10;7;2;11;12;14;13;5;3;10;4;7;7;11;5;9;8;2;8;3;2;3;7;10;33;9;10;7;4;7;14;2;4;2;6;7;5;6;9;3;5;4;9;8;3;6;10;11;6;1;4;0;6;5;3;3;7;4;3;9;11;8;12;14;11;20;16;12;9;7;9;5;6;11;8;16;5;10;15;18;11;13;10;5;9;12;5;10;5;6;6;6;3;4;7;7;9;4;4;7;4
GUAYAS;0908;EL EMPALME;1;1;2;2;1;0;1;1;0;2;0;1;1;0;1;1;3;3;0;0;1;1;1;3;5;2;6;6;1;3;5;1;0;1;0;1;0;2;3;4;5;0;2;2;4;5;0;1;6;1;3;3;2;3;3;2;1;0;0;0;2;0;2;2;2;1;1;1;0;2;1;2;2;0;5;2;0;0;4;0;0;3;3;6;2;2;1;1;0;0;0;0;0;0;4;1;3;0;2;1;3;0;0;1;0;0;0;2;1;0;3;2;3;3;1;2;2;0;0;0;0;2;2;4;1;0;3;0;0;1;3;0;1;1;0;2;2;2;3;3;1;0;0;2;1;2
GUAYAS;0909;EL TRIUNFO;2;1;3;1;3;3;7;1;3;1;2;1;0;2;4;1;2;2;0;0;2;2;1;3;0;1;1;0;2;0;0;0;3;2;1;3;1;1;2;1;1;1;1;1;1;3;3;1;0;2;2;3;0;4;3;2;1;0;1;1;0;5;0;0;1;1;0;0;4;1;2;4;0;0;1;2;0;1;0;0;1;1;1;0;2;1;3;2;2;0;0;1;2;1;3;2;2;2;1;3;4;2;1;1;2;3;0;3;1;0;2;1;1;2;3;3;3;1;0;0;1;2;2;0;0;2;0;0;0;1;0;0;0;1;1;1;0;2;1;2;2;2;1;2;0;1
GUAYAS;0910;MILAGRO;12;1;8;7;7;5;3;5;14;6;9;9;13;7;4;13;12;7;11;8;6;5;4;6;5;4;6;5;10;6;5;1;5;3;4;4;10;9;12;18;12;4;4;3;4;6;4;3;4;3;8;6;10;9;15;6;7;9;9;12;11;9;6;8;7;4;5;5;5;7;7;13;8;6;4;4;2;0;7;4;2;4;4;5;2;6;3;0;4;3;5;3;5;5;6;3;7;8;10;5;1;1;6;5;8;8;9;5;2;3;6;4;4;8;2;4;8;13;9;5;4;4;4;4;6;4;3;2;5;5;1;3;2;2;0;2;1;2;1;3;1;4;3;3;1;0
GUAYAS;0911;NARANJAL;4;1;6;5;1;2;5;3;1;5;2;0;0;0;2;2;8;2;2;5;3;3;1;2;3;3;1;5;6;2;5;1;4;3;5;5;6;4;4;3;4;4;1;4;8;3;3;1;2;0;4;9;3;2;2;4;1;3;3;3;6;0;4;6;0;0;1;2;0;6;3;4;5;1;1;4;0;1;1;1;1;2;5;1;7;1;1;3;2;1;0;0;4;4;0;3;0;1;2;2;0;2;2;2;3;2;6;2;2;5;6;2;9;0;2;0;3;3;1;5;2;2;2;3;2;2;0;1;2;2;3;2;3;1;1;1;0;4;4;1;1;2;3;1;1;1
GUAYAS;0912;NARANJITO;4;5;3;1;2;1;1;2;2;0;0;0;1;1;4;1;3;3;2;0;1;0;0;0;2;1;2;3;4;2;2;1;2;2;2;2;0;3;2;2;1;3;5;1;1;1;5;4;2;0;0;0;4;3;0;3;1;0;0;1;1;1;1;1;1;0;3;0;0;0;2;0;0;3;1;1;0;0;0;1;1;0;1;0;0;1;0;0;0;2;0;1;0;1;1;2;2;0;5;2;2;0;0;2;1;3;2;0;2;0;0;3;3;2;2;3;0;3;0;2;0;0;1;1;0;0;1;0;0;0;0;0;1;1;0;0;0;1;0;1;0;1;0;0;0;1
GUAYAS;0913;PALESTINA;1;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0
GUAYAS;0914;PEDRO CARBO;0;4;0;1;1;2;0;0;0;0;2;0;0;0;0;2;0;0;1;1;0;0;1;1;0;1;0;0;1;2;1;0;1;0;0;0;0;1;2;1;1;0;0;2;1;2;1;1;1;0;1;1;3;1;0;1;1;1;2;1;1;0;1;1;1;0;1;1;1;0;0;0;1;1;1;3;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;1;0;0;1;1;0;1;0;0;1;0;1;0;1;0;0;0;3;0;1;0;0;1;4;1;0;1;1;2;2;0;2;0;1;0;1;2;0;1;0;1;1;2;0;0;2;1;3;2;0;0
GUAYAS;0916;SAMBORONDON;1;2;1;4;2;0;0;0;0;2;1;0;4;3;3;4;1;1;0;3;1;0;1;1;1;2;3;2;1;0;1;3;2;2;1;2;0;0;0;1;0;1;4;0;3;0;1;2;0;0;0;2;4;0;1;1;1;0;1;1;0;0;1;1;0;2;0;1;0;1;2;0;0;1;0;0;2;0;1;0;3;1;1;0;1;1;0;0;0;1;0;0;0;2;1;4;0;2;0;0;1;3;0;0;0;1;3;0;0;1;5;1;2;1;1;0;1;2;0;0;1;1;1;3;1;0;2;1;0;2;2;0;1;1;1;1;1;0;1;1;3;1;1;1;0;0
GUAYAS;0918;SANTA LUCIA;1;1;0;0;0;0;0;0;0;0;1;0;4;1;1;0;1;0;1;1;0;1;1;3;2;2;0;2;1;1;1;0;1;0;0;2;1;0;0;1;0;1;0;0;1;1;0;1;0;1;0;0;0;2;0;0;0;0;0;3;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;2;1;1;1;0;1;0;1;2;1;0;2;1;1;1;0;0;1;1;1;0;3;1;0;0;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
GUAYAS;0919;SALITRE (URBINA JADO);2;0;0;0;0;1;1;0;2;0;0;0;1;0;1;0;0;1;2;0;2;0;0;1;1;1;1;3;0;1;0;1;1;0;0;0;0;1;0;0;0;1;1;0;0;0;1;2;0;1;0;1;1;0;2;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;1;0;1;1;0;0;0;0;0;0;2;0;0;0;0;0;3;0;0;0;0;1;0;0;1;0;0;1;1;1;0;1;0;1;1;2;1;2;0;0;2;1;2;0;0;1;1;0;0;0;0;1;0;0;0;0;0;1;2;0;0;0
GUAYAS;0920;SAN JACINTO DE YAGUACHI;5;1;3;1;1;5;0;0;2;2;3;2;2;4;1;2;4;3;0;3;1;4;7;3;5;1;1;4;2;9;4;0;3;1;3;3;0;2;2;2;8;1;1;0;1;2;2;1;6;3;0;0;0;3;4;2;1;1;3;1;5;1;3;1;3;0;2;2;1;0;1;2;1;2;0;2;0;0;0;0;0;2;2;2;2;1;2;1;1;2;6;3;2;3;3;2;1;2;1;0;1;4;0;0;0;2;0;0;1;3;0;0;1;1;1;1;0;0;2;2;1;3;1;1;3;3;0;3;0;3;1;0;0;2;1;1;0;2;0;1;0;2;0;1;1;1
GUAYAS;0921;PLAYAS;7;3;7;4;10;3;9;3;1;2;2;3;5;3;2;5;4;3;1;4;0;4;4;1;3;3;2;5;3;4;5;3;2;3;1;7;2;1;6;1;5;4;4;5;0;7;3;4;3;4;2;4;4;3;5;7;1;1;4;3;3;0;3;1;4;2;2;3;5;2;3;1;2;1;2;2;0;2;3;1;2;1;6;2;1;2;2;2;2;1;3;4;1;3;1;3;1;0;1;4;3;0;0;1;5;3;2;3;3;2;5;1;2;1;5;8;0;7;4;8;2;3;7;6;3;12;5;5;5;6;10;5;6;3;6;9;3;4;2;4;1;4;3;5;3;4
GUAYAS;0922;SIMON BOLIVAR;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;4;1;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;2;1;1;1;1;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;2;0;1;0;0;0;0;0;1;0;1;1;1;1;2;1;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
GUAYAS;0923;CORONEL MARCELINO MARIDUEÑA;1;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;2;0;1;1;0;0;0;1;0;0;1;0;2;0;0;0;1;0;0;0;1;0;1;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;1;0;0;0;0;0
GUAYAS;0924;LOMAS DE SARGENTILLO;0;0;0;0;0;0;3;2;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;0;1;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0;0;0;0;0;1;0;0;2;0;0;0;1;0;0;0;0;0;1
GUAYAS;0925;NOBOL;0;1;0;1;0;1;0;0;2;1;0;1;0;0;1;0;0;1;1;1;0;1;0;2;1;2;1;0;2;3;4;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;2;0;1;2;2;0;0;2;0;1;2;2;2;0;0;1;0;0;0;0;0;0;1;0;1;0;0;2;1;2;0;1;1;0;0;0;0;0;0;0;0;1;0;1;1;0;2;2;1;0;0;0;1;1;0;0;0;0;1;1;1;0;1;0;0;1;0;0;0;1;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
GUAYAS;0927;GRAL ANTONIO ELIZALDE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;1;1;0;1;0;0;0;0;1;0;0;0;0;0;1;0;3;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;1;0
GUAYAS;0928;ISIDRO AYORA;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;2;0;1;1;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;1;0;0
IMBABURA;1001;IBARRA;14;7;11;5;5;2;8;10;12;8;13;6;13;4;15;9;11;3;15;10;7;9;7;6;10;5;5;8;14;12;5;10;3;3;2;4;3;2;2;10;15;9;5;9;13;12;6;10;9;12;6;4;9;8;4;4;7;5;8;7;16;4;5;6;4;5;8;7;3;5;7;4;12;12;4;6;1;7;5;3;4;4;8;6;4;8;5;7;5;4;6;8;5;7;5;6;10;4;8;10;5;11;6;9;11;5;11;5;1;5;7;1;3;5;8;4;5;7;6;3;5;7;11;9;3;5;8;2;4;7;5;8;4;4;7;9;11;14;1;3;5;4;6;6;2;4
IMBABURA;1002;ANTONIO ANTE;0;0;1;1;0;0;1;2;3;1;1;3;0;1;0;0;2;1;4;2;2;1;0;0;2;1;2;2;1;0;1;0;0;0;0;1;0;0;0;0;2;1;0;0;1;3;1;0;1;1;0;0;1;2;1;1;0;2;2;0;1;0;0;1;1;0;0;0;0;1;1;1;0;0;0;1;0;0;0;0;1;2;0;0;3;0;1;0;1;0;1;2;1;0;1;0;1;3;0;1;2;1;3;0;0;0;1;1;0;0;0;2;1;0;1;1;1;1;1;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;1
IMBABURA;1003;COTACACHI;2;0;2;0;1;0;0;2;0;0;0;3;0;3;0;0;2;2;2;0;1;0;2;0;0;0;2;0;0;2;0;0;0;1;2;0;0;0;0;0;2;0;0;1;0;0;0;0;1;0;0;2;0;0;1;0;0;2;0;0;0;1;0;0;0;0;0;0;1;1;0;0;1;1;1;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;2;0;0;1;0;1;1;0;0;2;0;1;2;2;1;2;2;0;1;0;0;1;0;0;0;0;1;1;1;0;3;2;2;1;1;0;2;0;1;0;2;1;0;1;0;1;0;1;0;0;1;1;1;1;0;2
IMBABURA;1004;OTAVALO;3;4;2;3;2;2;3;4;1;2;2;1;2;3;1;2;5;5;6;3;7;3;2;3;2;1;5;3;1;1;3;0;2;0;4;0;1;1;1;3;1;0;1;4;0;3;2;3;2;5;2;1;1;4;2;4;3;2;1;0;3;1;1;3;2;3;2;1;1;0;8;2;2;1;0;0;0;1;3;2;1;1;0;3;1;0;3;0;2;0;1;2;1;2;5;1;2;1;1;0;4;2;0;0;1;3;1;7;0;1;0;0;3;4;0;1;0;0;2;1;1;1;1;1;1;0;0;0;2;0;2;0;0;0;1;3;2;1;1;1;2;0;2;3;1;1
IMBABURA;1005;PIMAMPIRO;1;1;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0
IMBABURA;1006;SAN MIGUEL DE URCUQUI;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2;0;1;0;2;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;3;0;0;0;0;1;0;1;0;1;0;1;0;0;0;0;2;0;1;1
LOJA;1101;LOJA;5;3;11;5;3;3;9;9;1;6;2;5;8;7;12;9;14;8;16;14;6;8;3;6;4;3;7;3;5;4;4;3;5;2;2;2;5;4;3;2;5;1;4;4;6;5;3;3;1;3;4;2;4;1;3;3;5;3;1;4;1;1;4;0;1;4;3;1;2;2;1;2;0;5;0;1;0;1;2;0;3;6;2;1;4;1;5;3;3;3;3;0;4;4;6;1;1;2;10;6;4;5;3;6;4;8;6;8;1;1;4;2;2;5;2;0;2;3;0;0;2;1;1;1;0;2;3;1;5;0;0;2;1;1;3;3;0;1;2;2;1;1;0;4;1;0
LOJA;1102;CALVAS;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;0;1;1;0;0;1;1;1;1;0;2;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
LOJA;1103;CATAMAYO;1;1;5;1;1;1;2;1;2;2;0;0;2;1;1;3;0;0;1;0;2;0;0;1;0;0;2;0;0;2;1;0;2;0;0;1;0;0;3;0;1;0;0;0;2;1;0;1;1;0;0;1;0;0;0;0;0;0;0;0;1;2;0;0;0;0;2;0;0;1;0;1;0;1;0;0;0;1;0;0;0;0;0;0;2;0;0;0;1;1;0;0;0;0;0;1;1;0;2;4;0;0;1;1;0;0;2;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
LOJA;1104;CELICA;0;0;0;0;1;0;0;1;0;0;0;0;0;0;2;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
LOJA;1105;CHAGUARPAMBA;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
LOJA;1106;ESPINDOLA;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
LOJA;1107;GONZANAMA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
LOJA;1108;MACARA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;1;0;0;0;0;0;0;0;0;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2;2;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;1;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1
LOJA;1109;PALTAS;0;0;0;0;0;0;0;0;1;1;1;1;1;0;0;0;1;1;1;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
LOJA;1110;PUYANGO;0;0;0;0;1;0;0;1;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
LOJA;1111;SARAGURO;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
LOJA;1112;SOZORANGA;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
